Instituicao;Perfil_Risco;Aporte_Mensal_BRL;Mes;Ano;Total_Investido_BRL;Saldo_Bruto_BRL;Saldo_Liquido_BRL;Imposto_Retido_BRL
Itaú;Baixo Risco;100;4;0.3;400;406.87;404.46;2.4
Itaú;Baixo Risco;100;5;0.4;500;510.33;506.71;3.61
Itaú;Baixo Risco;100;6;0.5;600;614.49;609.42;5.07
Itaú;Baixo Risco;100;7;0.6;700;719.36;712.59;6.78
Itaú;Baixo Risco;100;8;0.7;800;824.95;816.22;8.73
Itaú;Baixo Risco;100;9;0.8;900;931.26;920.32;10.94
Itaú;Baixo Risco;100;10;0.8;1000;1038.3;1024.89;13.4
Itaú;Baixo Risco;100;11;0.9;1100;1146.06;1129.94;16.12
Itaú;Baixo Risco;100;12;1.0;1200;1254.56;1235.46;19.1
Itaú;Baixo Risco;100;13;1.1;1300;1363.8;1341.47;22.33
Itaú;Baixo Risco;100;14;1.2;1400;1473.79;1447.96;25.83
Itaú;Baixo Risco;100;15;1.2;1500;1584.52;1554.94;29.58
Itaú;Baixo Risco;100;16;1.3;1600;1696.01;1662.41;33.6
Itaú;Baixo Risco;100;17;1.4;1700;1808.26;1770.37;37.89
Itaú;Baixo Risco;100;18;1.5;1800;1921.28;1878.83;42.45
Itaú;Baixo Risco;100;19;1.6;1900;2035.07;1987.8;47.27
Itaú;Baixo Risco;100;20;1.7;2000;2149.63;2097.26;52.37
Itaú;Baixo Risco;100;21;1.8;2100;2264.98;2207.24;57.74
Itaú;Baixo Risco;100;22;1.8;2200;2381.11;2317.72;63.39
Itaú;Baixo Risco;100;23;1.9;2300;2498.04;2428.72;69.31
Itaú;Baixo Risco;100;24;2.0;2400;2615.76;2540.24;75.52
Itaú;Baixo Risco;100;25;2.1;2500;2734.29;2664.0;70.29
Itaú;Baixo Risco;100;26;2.2;2600;2853.62;2777.53;76.09
Itaú;Baixo Risco;100;27;2.2;2700;2973.77;2891.64;82.13
Itaú;Baixo Risco;100;28;2.3;2800;3094.74;3006.32;88.42
Itaú;Baixo Risco;100;29;2.4;2900;3216.53;3121.57;94.96
Itaú;Baixo Risco;100;30;2.5;3000;3339.15;3237.41;101.75
Itaú;Baixo Risco;100;31;2.6;3100;3462.61;3353.83;108.78
Itaú;Baixo Risco;100;32;2.7;3200;3586.92;3470.84;116.07
Itaú;Baixo Risco;100;33;2.8;3300;3712.07;3588.45;123.62
Itaú;Baixo Risco;100;34;2.8;3400;3838.07;3706.65;131.42
Itaú;Baixo Risco;100;35;2.9;3500;3964.93;3825.45;139.48
Itaú;Baixo Risco;100;36;3.0;3600;4092.66;3944.86;147.8
Itaú;Baixo Risco;100;37;3.1;3700;4221.26;4064.88;156.38
Itaú;Baixo Risco;100;38;3.2;3800;4350.74;4185.52;165.22
Itaú;Baixo Risco;100;39;3.2;3900;4481.1;4306.77;174.33
Itaú;Baixo Risco;100;40;3.3;4000;4612.35;4428.65;183.71
Itaú;Baixo Risco;100;41;3.4;4100;4744.5;4551.15;193.35
Itaú;Baixo Risco;100;42;3.5;4200;4877.54;4674.28;203.26
Itaú;Baixo Risco;100;43;3.6;4300;5011.5;4798.05;213.45
Itaú;Baixo Risco;100;44;3.7;4400;5146.36;4922.46;223.91
Itaú;Baixo Risco;100;45;3.8;4500;5282.15;5047.51;234.65
Itaú;Baixo Risco;100;46;3.8;4600;5418.87;5173.21;245.66
Itaú;Baixo Risco;100;47;3.9;4700;5556.51;5299.56;256.95
Itaú;Baixo Risco;100;48;4.0;4800;5695.1;5426.57;268.53
Itaú;Baixo Risco;100;49;4.1;4900;5834.63;5600.97;233.66
Itaú;Baixo Risco;100;50;4.2;5000;5975.11;5731.34;243.78
Itaú;Baixo Risco;100;51;4.2;5100;6116.56;5862.42;254.14
Itaú;Baixo Risco;100;52;4.3;5200;6258.96;5994.22;264.74
Itaú;Baixo Risco;100;53;4.4;5300;6402.34;6126.75;275.58
Itaú;Baixo Risco;100;54;4.5;5400;6546.69;6260.02;286.67
Itaú;Baixo Risco;100;55;4.6;5500;6692.03;6394.03;298.01
Itaú;Baixo Risco;100;56;4.7;5600;6838.37;6528.78;309.59
Itaú;Baixo Risco;100;57;4.8;5700;6985.7;6664.27;321.42
Itaú;Baixo Risco;100;58;4.8;5800;7134.03;6800.52;333.51
Itaú;Baixo Risco;100;59;4.9;5900;7283.38;6937.53;345.84
Itaú;Baixo Risco;100;60;5.0;6000;7433.74;7075.31;358.44
Itaú;Baixo Risco;100;61;5.1;6100;7585.14;7213.85;371.28
Itaú;Baixo Risco;100;62;5.2;6200;7737.56;7353.17;384.39
Itaú;Baixo Risco;100;63;5.2;6300;7891.02;7493.27;397.76
Itaú;Baixo Risco;100;64;5.3;6400;8045.53;7634.15;411.38
Itaú;Baixo Risco;100;65;5.4;6500;8201.1;7775.82;425.27
Itaú;Baixo Risco;100;66;5.5;6600;8357.73;7918.29;439.43
Itaú;Baixo Risco;100;67;5.6;6700;8515.42;8061.56;453.85
Itaú;Baixo Risco;100;68;5.7;6800;8674.19;8205.64;468.55
Itaú;Baixo Risco;100;69;5.8;6900;8834.04;8350.53;483.51
Itaú;Baixo Risco;100;70;5.8;7000;8994.99;8496.24;498.75
Itaú;Baixo Risco;100;71;5.9;7100;9157.03;8642.77;514.26
Itaú;Baixo Risco;100;72;6.0;7200;9320.17;8790.13;530.04
Itaú;Baixo Risco;100;73;6.1;7300;9484.43;9047.55;436.89
Itaú;Baixo Risco;100;74;6.2;7400;9649.81;9199.85;449.96
Itaú;Baixo Risco;100;75;6.2;7500;9816.32;9353.06;463.26
Itaú;Baixo Risco;100;76;6.3;7600;9983.97;9507.17;476.79
Itaú;Baixo Risco;100;77;6.4;7700;10152.75;9662.2;490.55
Itaú;Baixo Risco;100;78;6.5;7800;10322.69;9818.15;504.54
Itaú;Baixo Risco;100;79;6.6;7900;10493.79;9975.03;518.76
Itaú;Baixo Risco;100;80;6.7;8000;10666.06;10132.85;533.21
Itaú;Baixo Risco;100;81;6.8;8100;10839.5;10291.6;547.9
Itaú;Baixo Risco;100;82;6.8;8200;11014.12;10451.3;562.82
Itaú;Baixo Risco;100;83;6.9;8300;11189.94;10611.95;577.99
Itaú;Baixo Risco;100;84;7.0;8400;11366.95;10773.56;593.39
Itaú;Baixo Risco;100;85;7.1;8500;11545.17;10936.14;609.03
Itaú;Baixo Risco;100;86;7.2;8600;11724.61;11099.69;624.92
Itaú;Baixo Risco;100;87;7.2;8700;11905.27;11264.22;641.05
Itaú;Baixo Risco;100;88;7.3;8800;12087.16;11429.73;657.43
Itaú;Baixo Risco;100;89;7.4;8900;12270.3;11596.24;674.06
Itaú;Baixo Risco;100;90;7.5;9000;12454.68;11763.75;690.94
Itaú;Baixo Risco;100;91;7.6;9100;12640.33;11932.26;708.07
Itaú;Baixo Risco;100;92;7.7;9200;12827.23;12101.79;725.45
Itaú;Baixo Risco;100;93;7.8;9300;13015.42;12272.33;743.08
Itaú;Baixo Risco;100;94;7.8;9400;13204.88;12443.91;760.98
Itaú;Baixo Risco;100;95;7.9;9500;13395.64;12616.51;779.13
Itaú;Baixo Risco;100;96;8.0;9600;13587.7;12790.16;797.54
Itaú;Baixo Risco;100;97;8.1;9700;13781.07;13168.91;612.16
Itaú;Baixo Risco;100;98;8.2;9800;13975.76;13349.4;626.36
Itaú;Baixo Risco;100;99;8.2;9900;14171.78;13531.01;640.77
Itaú;Baixo Risco;100;100;8.3;10000;14369.14;13713.77;655.37
Itaú;Baixo Risco;100;101;8.4;10100;14567.84;13897.66;670.18
Itaú;Baixo Risco;100;102;8.5;10200;14767.89;14082.71;685.18
Itaú;Baixo Risco;100;103;8.6;10300;14969.31;14268.92;700.4
Itaú;Baixo Risco;100;104;8.7;10400;15172.11;14456.29;715.82
Itaú;Baixo Risco;100;105;8.8;10500;15376.29;14644.84;731.44
Itaú;Baixo Risco;100;106;8.8;10600;15581.86;14834.58;747.28
Itaú;Baixo Risco;100;107;8.9;10700;15788.83;15025.51;763.32
Itaú;Baixo Risco;100;108;9.0;10800;15997.22;15217.64;779.58
Itaú;Baixo Risco;100;109;9.1;10900;16207.03;15410.97;796.05
Itaú;Baixo Risco;100;110;9.2;11000;16418.26;15605.52;812.74
Itaú;Baixo Risco;100;111;9.2;11100;16630.94;15801.3;829.64
Itaú;Baixo Risco;100;112;9.3;11200;16845.07;15998.31;846.76
Itaú;Baixo Risco;100;113;9.4;11300;17060.66;16196.56;864.1
Itaú;Baixo Risco;100;114;9.5;11400;17277.73;16396.07;881.66
Itaú;Baixo Risco;100;115;9.6;11500;17496.27;16596.83;899.44
Itaú;Baixo Risco;100;116;9.7;11600;17716.3;16798.86;917.45
Itaú;Baixo Risco;100;117;9.8;11700;17937.83;17002.16;935.68
Itaú;Baixo Risco;100;118;9.8;11800;18160.88;17206.75;954.13
Itaú;Baixo Risco;100;119;9.9;11900;18385.45;17412.63;972.82
Itaú;Baixo Risco;100;120;10.0;12000;18611.54;17619.81;991.73
Itaú;Baixo Risco;100;121;10.1;12100;18839.18;18165.27;673.92
Itaú;Baixo Risco;100;122;10.2;12200;19068.38;18381.54;686.84
Itaú;Baixo Risco;100;123;10.2;12300;19299.14;18599.22;699.91
Itaú;Baixo Risco;100;124;10.3;12400;19531.47;18818.32;713.15
Itaú;Baixo Risco;100;125;10.4;12500;19765.38;19038.84;726.54
Itaú;Baixo Risco;100;126;10.5;12600;20000.89;19260.8;740.09
Itaú;Baixo Risco;100;127;10.6;12700;20238.01;19484.21;753.8
Itaú;Baixo Risco;100;128;10.7;12800;20476.75;19709.07;767.67
Itaú;Baixo Risco;100;129;10.8;12900;20717.11;19935.4;781.71
Itaú;Baixo Risco;100;130;10.8;13000;20959.12;20163.2;795.91
Itaú;Baixo Risco;100;131;10.9;13100;21202.77;20392.49;810.28
Itaú;Baixo Risco;100;132;11.0;13200;21448.09;20623.28;824.81
Itaú;Baixo Risco;100;133;11.1;13300;21695.08;20855.57;839.51
Itaú;Baixo Risco;100;134;11.2;13400;21943.75;21089.38;854.38
Itaú;Baixo Risco;100;135;11.2;13500;22194.12;21324.71;869.41
Itaú;Baixo Risco;100;136;11.3;13600;22446.2;21561.58;884.62
Itaú;Baixo Risco;100;137;11.4;13700;22700.0;21800.0;900.0
Itaú;Baixo Risco;100;138;11.5;13800;22955.53;22039.98;915.55
Itaú;Baixo Risco;100;139;11.6;13900;23212.8;22281.52;931.28
Itaú;Baixo Risco;100;140;11.7;14000;23471.83;22524.65;947.18
Itaú;Baixo Risco;100;141;11.8;14100;23732.63;22769.36;963.26
Itaú;Baixo Risco;100;142;11.8;14200;23995.2;23015.68;979.52
Itaú;Baixo Risco;100;143;11.9;14300;24259.57;23263.61;995.96
Itaú;Baixo Risco;100;144;12.0;14400;24525.74;23513.16;1012.57
Itaú;Baixo Risco;100;145;12.1;14500;24793.72;23764.35;1029.37
Itaú;Baixo Risco;100;146;12.2;14600;25063.53;24017.18;1046.35
Itaú;Baixo Risco;100;147;12.2;14700;25335.18;24271.67;1063.52
Itaú;Baixo Risco;100;148;12.3;14800;25608.69;24527.82;1080.87
Itaú;Baixo Risco;100;149;12.4;14900;25884.06;24785.66;1098.41
Itaú;Baixo Risco;100;150;12.5;15000;26161.31;25045.18;1116.13
Itaú;Baixo Risco;100;151;12.6;15100;26440.45;25306.41;1134.05
Itaú;Baixo Risco;100;152;12.7;15200;26721.5;25569.35;1152.15
Itaú;Baixo Risco;100;153;12.8;15300;27004.46;25834.02;1170.45
Itaú;Baixo Risco;100;154;12.8;15400;27289.36;26100.42;1188.94
Itaú;Baixo Risco;100;155;12.9;15500;27576.19;26368.57;1207.62
Itaú;Baixo Risco;100;156;13.0;15600;27864.98;26638.49;1226.5
Itaú;Baixo Risco;100;157;13.1;15700;28155.75;26910.17;1245.57
Itaú;Baixo Risco;100;158;13.2;15800;28448.49;27183.64;1264.85
Itaú;Baixo Risco;100;159;13.2;15900;28743.24;27458.91;1284.32
Itaú;Baixo Risco;100;160;13.3;16000;29039.99;27735.99;1304.0
Itaú;Baixo Risco;100;161;13.4;16100;29338.77;28014.89;1323.88
Itaú;Baixo Risco;100;162;13.5;16200;29639.59;28295.63;1343.96
Itaú;Baixo Risco;100;163;13.6;16300;29942.45;28578.21;1364.25
Itaú;Baixo Risco;100;164;13.7;16400;30247.39;28862.65;1384.74
Itaú;Baixo Risco;100;165;13.8;16500;30554.4;29148.96;1405.44
Itaú;Baixo Risco;100;166;13.8;16600;30863.51;29437.16;1426.35
Itaú;Baixo Risco;100;167;13.9;16700;31174.73;29727.26;1447.47
Itaú;Baixo Risco;100;168;14.0;16800;31488.07;30019.26;1468.81
Itaú;Baixo Risco;100;169;14.1;16900;31803.55;30313.19;1490.35
Itaú;Baixo Risco;100;170;14.2;17000;32121.18;30609.06;1512.12
Itaú;Baixo Risco;100;171;14.2;17100;32440.97;30906.88;1534.1
Itaú;Baixo Risco;100;172;14.3;17200;32762.95;31206.66;1556.3
Itaú;Baixo Risco;100;173;14.4;17300;33087.13;31508.41;1578.71
Itaú;Baixo Risco;100;174;14.5;17400;33413.51;31812.16;1601.35
Itaú;Baixo Risco;100;175;14.6;17500;33742.12;32117.91;1624.21
Itaú;Baixo Risco;100;176;14.7;17600;34072.98;32425.68;1647.3
Itaú;Baixo Risco;100;177;14.8;17700;34406.09;32735.48;1670.61
Itaú;Baixo Risco;100;178;14.8;17800;34741.47;33047.32;1694.15
Itaú;Baixo Risco;100;179;14.9;17900;35079.14;33361.23;1717.91
Itaú;Baixo Risco;100;180;15.0;18000;35419.12;33677.21;1741.91
Itaú;Baixo Risco;100;181;15.1;18100;35761.41;33995.27;1766.14
Itaú;Baixo Risco;100;182;15.2;18200;36106.04;34315.43;1790.6
Itaú;Baixo Risco;100;183;15.2;18300;36453.02;34637.72;1815.3
Itaú;Baixo Risco;100;184;15.3;18400;36802.36;34962.13;1840.24
Itaú;Baixo Risco;100;185;15.4;18500;37154.09;35288.68;1865.41
Itaú;Baixo Risco;100;186;15.5;18600;37508.22;35617.4;1890.82
Itaú;Baixo Risco;100;187;15.6;18700;37864.77;35948.29;1916.48
Itaú;Baixo Risco;100;188;15.7;18800;38223.74;36281.37;1942.37
Itaú;Baixo Risco;100;189;15.8;18900;38585.17;36616.65;1968.52
Itaú;Baixo Risco;100;190;15.8;19000;38949.06;36954.15;1994.91
Itaú;Baixo Risco;100;191;15.9;19100;39315.43;37293.89;2021.54
Itaú;Baixo Risco;100;192;16.0;19200;39684.3;37635.87;2048.43
Itaú;Baixo Risco;100;193;16.1;19300;40055.69;37980.12;2075.57
Itaú;Baixo Risco;100;194;16.2;19400;40429.61;38326.65;2102.96
Itaú;Baixo Risco;100;195;16.2;19500;40806.09;38675.48;2130.61
Itaú;Baixo Risco;100;196;16.3;19600;41185.13;39026.61;2158.51
Itaú;Baixo Risco;100;197;16.4;19700;41566.75;39380.08;2186.68
Itaú;Baixo Risco;100;198;16.5;19800;41950.98;39735.88;2215.1
Itaú;Baixo Risco;100;199;16.6;19900;42337.83;40094.05;2243.78
Itaú;Baixo Risco;100;200;16.7;20000;42727.32;40454.59;2272.73
Itaú;Baixo Risco;100;201;16.8;20100;43119.47;40817.52;2301.95
Itaú;Baixo Risco;100;202;16.8;20200;43514.29;41182.86;2331.43
Itaú;Baixo Risco;100;203;16.9;20300;43911.8;41550.62;2361.18
Itaú;Baixo Risco;100;204;17.0;20400;44312.03;41920.83;2391.2
Itaú;Baixo Risco;100;205;17.1;20500;44714.99;42293.49;2421.5
Itaú;Baixo Risco;100;206;17.2;20600;45120.69;42668.62;2452.07
Itaú;Baixo Risco;100;207;17.2;20700;45529.16;43046.25;2482.92
Itaú;Baixo Risco;100;208;17.3;20800;45940.42;43426.38;2514.04
Itaú;Baixo Risco;100;209;17.4;20900;46354.49;43809.04;2545.45
Itaú;Baixo Risco;100;210;17.5;21000;46771.38;44194.24;2577.14
Itaú;Baixo Risco;100;211;17.6;21100;47191.11;44582.0;2609.11
Itaú;Baixo Risco;100;212;17.7;21200;47613.71;44972.34;2641.37
Itaú;Baixo Risco;100;213;17.8;21300;48039.18;45365.27;2673.92
Itaú;Baixo Risco;100;214;17.8;21400;48467.57;45760.81;2706.76
Itaú;Baixo Risco;100;215;17.9;21500;48898.87;46158.98;2739.89
Itaú;Baixo Risco;100;216;18.0;21600;49333.11;46559.8;2773.31
Itaú;Baixo Risco;100;217;18.1;21700;49770.32;46963.29;2807.03
Itaú;Baixo Risco;100;218;18.2;21800;50210.51;47369.46;2841.05
Itaú;Baixo Risco;100;219;18.2;21900;50653.71;47778.33;2875.37
Itaú;Baixo Risco;100;220;18.3;22000;51099.92;48189.93;2909.99
Itaú;Baixo Risco;100;221;18.4;22100;51549.18;48604.26;2944.92
Itaú;Baixo Risco;100;222;18.5;22200;52001.51;49021.36;2980.15
Itaú;Baixo Risco;100;223;18.6;22300;52456.92;49441.22;3015.69
Itaú;Baixo Risco;100;224;18.7;22400;52915.43;49863.89;3051.54
Itaú;Baixo Risco;100;225;18.8;22500;53377.08;50289.37;3087.71
Itaú;Baixo Risco;100;226;18.8;22600;53841.87;50717.68;3124.19
Itaú;Baixo Risco;100;227;18.9;22700;54309.83;51148.85;3160.98
Itaú;Baixo Risco;100;228;19.0;22800;54780.99;51582.89;3198.1
Itaú;Baixo Risco;100;229;19.1;22900;55255.36;52019.82;3235.54
Itaú;Baixo Risco;100;230;19.2;23000;55732.97;52459.67;3273.3
Itaú;Baixo Risco;100;231;19.2;23100;56213.83;52902.45;3311.38
Itaú;Baixo Risco;100;232;19.3;23200;56697.98;53348.18;3349.8
Itaú;Baixo Risco;100;233;19.4;23300;57185.42;53796.88;3388.54
Itaú;Baixo Risco;100;234;19.5;23400;57676.2;54248.58;3427.62
Itaú;Baixo Risco;100;235;19.6;23500;58170.32;54703.28;3467.03
Itaú;Baixo Risco;100;236;19.7;23600;58667.81;55161.03;3506.78
Itaú;Baixo Risco;100;237;19.8;23700;59168.69;55621.82;3546.87
Itaú;Baixo Risco;100;238;19.8;23800;59672.99;56085.69;3587.3
Itaú;Baixo Risco;100;239;19.9;23900;60180.73;56552.66;3628.07
Itaú;Baixo Risco;100;240;20.0;24000;60691.94;57022.74;3669.19
Itaú;Baixo Risco;100;241;20.1;24100;61206.63;57495.97;3710.66
Itaú;Baixo Risco;100;242;20.2;24200;61724.83;57972.35;3752.48
Itaú;Baixo Risco;100;243;20.2;24300;62246.57;58451.91;3794.66
Itaú;Baixo Risco;100;244;20.3;24400;62771.87;58934.68;3837.19
Itaú;Baixo Risco;100;245;20.4;24500;63300.75;59420.67;3880.07
Itaú;Baixo Risco;100;246;20.5;24600;63833.23;59909.91;3923.32
Itaú;Baixo Risco;100;247;20.6;24700;64369.35;60402.42;3966.94
Itaú;Baixo Risco;100;248;20.7;24800;64909.13;60898.22;4010.91
Itaú;Baixo Risco;100;249;20.8;24900;65452.59;61397.33;4055.26
Itaú;Baixo Risco;100;250;20.8;25000;65999.76;61899.78;4099.98
Itaú;Baixo Risco;100;251;20.9;25100;66550.66;62405.59;4145.07
Itaú;Baixo Risco;100;252;21.0;25200;67105.31;62914.78;4190.53
Itaú;Baixo Risco;100;253;21.1;25300;67663.75;63427.38;4236.38
Itaú;Baixo Risco;100;254;21.2;25400;68226.0;63943.4;4282.6
Itaú;Baixo Risco;100;255;21.2;25500;68792.09;64462.88;4329.21
Itaú;Baixo Risco;100;256;21.3;25600;69362.04;64985.83;4376.2
Itaú;Baixo Risco;100;257;21.4;25700;69935.87;65512.28;4423.59
Itaú;Baixo Risco;100;258;21.5;25800;70513.62;66042.26;4471.36
Itaú;Baixo Risco;100;259;21.6;25900;71095.31;66575.78;4519.53
Itaú;Baixo Risco;100;260;21.7;26000;71680.97;67112.87;4568.1
Itaú;Baixo Risco;100;261;21.8;26100;72270.62;67653.56;4617.06
Itaú;Baixo Risco;100;262;21.8;26200;72864.3;68197.87;4666.43
Itaú;Baixo Risco;100;263;21.9;26300;73462.02;68745.82;4716.2
Itaú;Baixo Risco;100;264;22.0;26400;74063.83;69297.44;4766.38
Itaú;Baixo Risco;100;265;22.1;26500;74669.73;69852.76;4816.97
Itaú;Baixo Risco;100;266;22.2;26600;75279.77;70411.8;4867.98
Itaú;Baixo Risco;100;267;22.2;26700;75893.98;70974.58;4919.4
Itaú;Baixo Risco;100;268;22.3;26800;76512.37;71541.13;4971.24
Itaú;Baixo Risco;100;269;22.4;26900;77134.98;72111.48;5023.5
Itaú;Baixo Risco;100;270;22.5;27000;77761.84;72685.65;5076.18
Itaú;Baixo Risco;100;271;22.6;27100;78392.97;73263.68;5129.3
Itaú;Baixo Risco;100;272;22.7;27200;79028.41;73845.57;5182.84
Itaú;Baixo Risco;100;273;22.8;27300;79668.19;74431.37;5236.82
Itaú;Baixo Risco;100;274;22.8;27400;80312.32;75021.09;5291.23
Itaú;Baixo Risco;100;275;22.9;27500;80960.86;75614.77;5346.09
Itaú;Baixo Risco;100;276;23.0;27600;81613.81;76212.43;5401.38
Itaú;Baixo Risco;100;277;23.1;27700;82271.22;76814.1;5457.12
Itaú;Baixo Risco;100;278;23.2;27800;82933.12;77419.81;5513.31
Itaú;Baixo Risco;100;279;23.2;27900;83599.53;78029.57;5569.95
Itaú;Baixo Risco;100;280;23.3;28000;84270.48;78643.43;5627.05
Itaú;Baixo Risco;100;281;23.4;28100;84946.02;79261.41;5684.6
Itaú;Baixo Risco;100;282;23.5;28200;85626.16;79883.54;5742.62
Itaú;Baixo Risco;100;283;23.6;28300;86310.94;80509.84;5801.09
Itaú;Baixo Risco;100;284;23.7;28400;87000.39;81140.35;5860.04
Itaú;Baixo Risco;100;285;23.8;28500;87694.54;81775.09;5919.45
Itaú;Baixo Risco;100;286;23.8;28600;88393.43;82414.09;5979.34
Itaú;Baixo Risco;100;287;23.9;28700;89097.09;83057.38;6039.71
Itaú;Baixo Risco;100;288;24.0;28800;89805.55;83704.99;6100.55
Itaú;Baixo Risco;100;289;24.1;28900;90518.84;84356.95;6161.88
Itaú;Baixo Risco;100;290;24.2;29000;91236.99;85013.29;6223.7
Itaú;Baixo Risco;100;291;24.2;29100;91960.05;85674.04;6286.0
Itaú;Baixo Risco;100;292;24.3;29200;92688.04;86339.23;6348.8
Itaú;Baixo Risco;100;293;24.4;29300;93420.99;87008.89;6412.1
Itaú;Baixo Risco;100;294;24.5;29400;94158.94;87683.05;6475.89
Itaú;Baixo Risco;100;295;24.6;29500;94901.93;88361.74;6540.19
Itaú;Baixo Risco;100;296;24.7;29600;95649.98;89044.98;6605.0
Itaú;Baixo Risco;100;297;24.8;29700;96403.14;89732.83;6670.31
Itaú;Baixo Risco;100;298;24.8;29800;97161.44;90425.29;6736.14
Itaú;Baixo Risco;100;299;24.9;29900;97924.9;91122.41;6802.49
Itaú;Baixo Risco;100;300;25.0;30000;98693.58;91824.22;6869.36
Itaú;Baixo Risco;100;301;25.1;30100;99467.5;92530.75;6936.75
Itaú;Baixo Risco;100;302;25.2;30200;100246.7;93242.03;7004.67
Itaú;Baixo Risco;100;303;25.2;30300;101031.21;93958.09;7073.12
Itaú;Baixo Risco;100;304;25.3;30400;101821.08;94678.97;7142.11
Itaú;Baixo Risco;100;305;25.4;30500;102616.33;95404.7;7211.63
Itaú;Baixo Risco;100;306;25.5;30600;103417.01;96135.31;7281.7
Itaú;Baixo Risco;100;307;25.6;30700;104223.15;96870.84;7352.32
Itaú;Baixo Risco;100;308;25.7;30800;105034.79;97611.31;7423.48
Itaú;Baixo Risco;100;309;25.8;30900;105851.97;98356.77;7495.2
Itaú;Baixo Risco;100;310;25.8;31000;106674.72;99107.25;7567.47
Itaú;Baixo Risco;100;311;25.9;31100;107503.08;99862.77;7640.31
Itaú;Baixo Risco;100;312;26.0;31200;108337.1;100623.39;7713.71
Itaú;Baixo Risco;100;313;26.1;31300;109176.8;101389.12;7787.68
Itaú;Baixo Risco;100;314;26.2;31400;110022.23;102160.01;7862.22
Itaú;Baixo Risco;100;315;26.2;31500;110873.43;102936.09;7937.34
Itaú;Baixo Risco;100;316;26.3;31600;111730.43;103717.39;8013.04
Itaú;Baixo Risco;100;317;26.4;31700;112593.28;104503.96;8089.33
Itaú;Baixo Risco;100;318;26.5;31800;113462.02;105295.82;8166.2
Itaú;Baixo Risco;100;319;26.6;31900;114336.68;106093.01;8243.67
Itaú;Baixo Risco;100;320;26.7;32000;115217.31;106895.58;8321.73
Itaú;Baixo Risco;100;321;26.8;32100;116103.95;107703.55;8400.39
Itaú;Baixo Risco;100;322;26.8;32200;116996.63;108516.97;8479.66
Itaú;Baixo Risco;100;323;26.9;32300;117895.41;109335.87;8559.54
Itaú;Baixo Risco;100;324;27.0;32400;118800.31;110160.28;8640.03
Itaú;Baixo Risco;100;325;27.1;32500;119711.39;110990.25;8721.14
Itaú;Baixo Risco;100;326;27.2;32600;120628.68;111825.81;8802.87
Itaú;Baixo Risco;100;327;27.2;32700;121552.23;112667.01;8885.22
Itaú;Baixo Risco;100;328;27.3;32800;122482.08;113513.87;8968.21
Itaú;Baixo Risco;100;329;27.4;32900;123418.27;114366.45;9051.83
Itaú;Baixo Risco;100;330;27.5;33000;124360.85;115224.77;9136.09
Itaú;Baixo Risco;100;331;27.6;33100;125309.86;116088.88;9220.99
Itaú;Baixo Risco;100;332;27.7;33200;126265.34;116958.81;9306.53
Itaú;Baixo Risco;100;333;27.8;33300;127227.34;117834.61;9392.73
Itaú;Baixo Risco;100;334;27.8;33400;128195.91;118716.32;9479.59
Itaú;Baixo Risco;100;335;27.9;33500;129171.08;119603.97;9567.11
Itaú;Baixo Risco;100;336;28.0;33600;130152.9;120497.61;9655.29
Itaú;Baixo Risco;100;337;28.1;33700;131141.42;121397.28;9744.14
Itaú;Baixo Risco;100;338;28.2;33800;132136.68;122303.01;9833.67
Itaú;Baixo Risco;100;339;28.2;33900;133138.73;123214.86;9923.87
Itaú;Baixo Risco;100;340;28.3;34000;134147.62;124132.86;10014.76
Itaú;Baixo Risco;100;341;28.4;34100;135163.39;125057.05;10106.34
Itaú;Baixo Risco;100;342;28.5;34200;136186.09;125987.48;10198.61
Itaú;Baixo Risco;100;343;28.6;34300;137215.76;126924.19;10291.58
Itaú;Baixo Risco;100;344;28.7;34400;138252.46;127867.21;10385.25
Itaú;Baixo Risco;100;345;28.8;34500;139296.23;128816.61;10479.62
Itaú;Baixo Risco;100;346;28.8;34600;140347.12;129772.41;10574.71
Itaú;Baixo Risco;100;347;28.9;34700;141405.18;130734.66;10670.52
Itaú;Baixo Risco;100;348;29.0;34800;142470.46;131703.41;10767.05
Itaú;Baixo Risco;100;349;29.1;34900;143543.0;132678.7;10864.3
Itaú;Baixo Risco;100;350;29.2;35000;144622.86;133660.57;10962.29
Itaú;Baixo Risco;100;351;29.2;35100;145710.09;134649.08;11061.01
Itaú;Baixo Risco;100;352;29.3;35200;146804.73;135644.26;11160.47
Itaú;Baixo Risco;100;353;29.4;35300;147906.84;136646.15;11260.68
Itaú;Baixo Risco;100;354;29.5;35400;149016.47;137654.82;11361.65
Itaú;Baixo Risco;100;355;29.6;35500;150133.66;138670.3;11463.37
Itaú;Baixo Risco;100;356;29.7;35600;151258.48;139692.63;11565.85
Itaú;Baixo Risco;100;357;29.8;35700;152390.97;140721.87;11669.1
Itaú;Baixo Risco;100;358;29.8;35800;153531.19;141758.07;11773.12
Itaú;Baixo Risco;100;359;29.9;35900;154679.18;142801.26;11877.92
Itaú;Baixo Risco;100;360;30.0;36000;155835.01;143851.51;11983.5
Itaú;Baixo Risco;500;1;0.1;500;503.41;502.22;1.19
Itaú;Baixo Risco;500;2;0.2;1000;1010.26;1006.67;3.59
Itaú;Baixo Risco;500;3;0.2;1500;1520.56;1513.36;7.2
